PLAYER_ID,PLAYER_NAME,MIN,games_participation_%
1628381,John Collins,29.3,87.5
1628989,Kevin Huerter,30.8,95.83333333333333
1627739,Kris Dunn,11.4,5.555555555555555
101150,Lou Williams,21.6,91.66666666666667
1630233,Nathan Knight,8.4,45.833333333333336
1630168,Onyeka Okongwu,12.0,69.44444444444444
1630219,Skylar Mays,8.2,45.833333333333336
203524,Solomon Hill,21.3,98.61111111111111
203503,Tony Snell,21.1,65.27777777777777
1629027,Trae Young,33.7,87.5
202711,Bojan Bogdanovic,30.8,100.0
202324,Derrick Favors,15.3,94.44444444444444
1628378,Donovan Mitchell,33.4,73.61111111111111
1630190,Elijah Hughes,3.5,25.0
101141,Ersan Ilyasova,8.7,23.61111111111111
1627777,Georges Niang,16.0,100.0
1629714,Jarrell Brantley,4.9,38.888888888888886
204060,Joe Ingles,27.9,93.05555555555556
203903,Jordan Clarkson,26.7,94.44444444444444
1629752,Juwan Morgan,5.1,40.27777777777778
1629744,Matt Thomas,7.3,62.5
201144,Mike Conley,29.4,70.83333333333333
1629671,Miye Oni,9.6,75.0
1626220,Royce O'Neale,31.6,98.61111111111111
203497,Rudy Gobert,30.8,98.61111111111111
1630235,Trent Forrest,10.1,41.666666666666664
1628962,Udoka Azubuike,3.8,20.833333333333332
1629634,Brandon Clarke,24.0,81.94444444444444
1629001,De'Anthony Melton,20.1,72.22222222222223
1630217,Desmond Bane,22.3,94.44444444444444
1628415,Dillon Brooks,29.8,93.05555555555556
1628960,Grayson Allen,25.2,69.44444444444444
1629630,Ja Morant,32.6,87.5
1628991,Jaren Jackson Jr.,23.5,15.277777777777779
1629723,John Konchar,13.4,59.72222222222222
202685,Jonas Valanciunas,28.3,86.11111111111111
1629007,Jontay Porter,4.9,15.277777777777779
1626159,Justise Winslow,19.5,36.111111111111114
1629681,Killian Tillie,10.1,25.0
203937,Kyle Anderson,27.4,95.83333333333333
1630253,Sean McDermott,8.8,25.0
204025,Tim Frazier,12.4,6.944444444444445
1626145,Tyus Jones,17.5,97.22222222222223
1630214,Xavier Tillman Sr.,18.4,81.94444444444444
1627742,Brandon Ingram,34.3,84.72222222222223
1629712,Didi Louzada,18.8,4.166666666666667
202339,Eric Bledsoe,29.7,98.61111111111111
202738,Isaiah Thomas,16.1,4.166666666666667
201949,James Johnson,20.5,70.83333333333333
203263,James Nunnally,5.3,12.5
1629637,Jaxson Hayes,16.1,83.33333333333333
1628404,Josh Hart,28.7,65.27777777777777
1630184,Kira Lewis Jr.,16.7,75.0
1628366,Lonzo Ball,31.8,76.38888888888889
1630230,Naji Marshall,21.9,44.44444444444444
1629638,Nickeil Alexander-Walker,21.9,63.888888888888886
203500,Steven Adams,27.7,80.55555555555556
1629117,Wenyen Gabriel,11.5,29.166666666666668
1628411,Wes Iwundu,13.1,56.94444444444444
1630266,Will Magnay,3.3,1.3888888888888888
1626195,Willy Hernangomez,18.0,65.27777777777777
1629627,Zion Williamson,33.2,84.72222222222223
1627741,Buddy Hield,34.3,98.61111111111111
1629002,Chimezie Metu,13.6,50.0
1629735,Chris Silva,6.2,20.833333333333332
1627745,Damian Jones,14.0,54.166666666666664
1628368,De'Aaron Fox,35.1,80.55555555555556
1626153,Delon Wright,27.7,87.5
203922,Glenn Robinson III,16.1,31.944444444444443
203084,Harrison Barnes,36.2,80.55555555555556
202355,Hassan Whiteside,15.2,50.0
1630186,Jahmi'us Ramsey,7.3,18.055555555555557
1629713,Justin James,8.6,50.0
1629657,Kyle Guy,7.6,43.05555555555556
1629663,Louis King,14.2,8.333333333333334
1628963,Marvin Bagley III,25.9,59.72222222222222
203090,Maurice Harkless,20.9,51.388888888888886
1626158,Richaun Holmes,29.2,84.72222222222223
1630218,Robert Woodard II,3.5,18.055555555555557
1629056,Terence Davis,17.6,84.72222222222223
1630169,Tyrese Haliburton,30.1,80.55555555555556
1626184,Chasson Randle,20.4,56.94444444444444
1629643,Chuma Okeke,25.2,62.5
1630175,Cole Anthony,27.1,65.27777777777777
1629962,Devin Cannady,9.3,11.11111111111111
1629743,Donta Hall,13.8,18.055555555555557
1628407,Dwayne Bacon,25.7,100.0
1628412,Frank Mason,19.8,5.555555555555555
203914,Gary Harris,27.7,54.166666666666664
1629649,Ignas Brazdeikis,19.1,18.055555555555557
203516,James Ennis III,24.1,56.94444444444444
1629648,Jordan Bone,14.0,19.444444444444443
1630211,Karim Mane,8.8,13.88888888888889
1628365,Markelle Fultz,26.9,11.11111111111111
203487,Michael Carter-Williams,25.8,43.05555555555556
1628964,Mo Bamba,15.8,63.888888888888886
1629021,Moritz Wagner,16.0,62.5
